canonical_chain_id,canonical_chain_name,year,final_risk_score,final_score_status,paper_ready,n_documents,n_unique_item10_versions,sources,final_forms,providers,purposes,evidence_quote,full_item10_text_available
S1176,Nathan's Famous (Restaurant) - North Dakota,2024,0,CONSENSUS,1,6,1,NASAA,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate offers direct or indirect financing to you, guarantees any note, lease or obligation of yours, or have any practice or intent to sell, assign, or discount to a third party all or part of any financing arrangement of yours.",1
S1176,Nathan's Famous (Restaurant) - North Dakota,2025,0,CONSENSUS,1,7,1,NASAA | WI,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate offers direct or indirect financing to you, guarantees any note, lease or obligation of yours, or have any practice or intent to sell, assign, or discount to a third party all or part of any financing arrangement of yours.",1
U_673ddf5a,"Nathan's Famous Branded Menu Program Operations, Nathan's Famous BMP Operations",2025,0,CONSENSUS,1,1,1,WI,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate offers direct or indirect financing to you, guarantees any note, lease or obligation of yours, or have any practice or intent to sell, assign, or discount to a third party all or part of any financing arrangement of yours.",1
U_f031b1be,NATHAN'S NATHAN'S FAMOUS,2024,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate offers direct or indirect financing to you, guarantees any note, lease or obligation of yours, or have any practice or intent to sell, assign, or discount to a third party all or part of any financing arrangement of yours.",1
U_f031b1be,NATHAN'S NATHAN'S FAMOUS,2025,0,CONSENSUS,1,2,1,MN,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate offers direct or indirect financing to you, guarantees any note, lease or obligation of yours, or have any practice or intent to sell, assign, or discount to a third party all or part of any financing arrangement of yours.",1
U_e43bd933,NATIONAL INTERNET CORPORATION,2016,0,CONSENSUS,1,2,2,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We do not guarantee your note, lease or other obligations",1
U_e43bd933,NATIONAL INTERNET CORPORATION,2025,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation.",1
S1178,National Property Inspections,2016,0,CONSENSUS,1,4,3,CA,no_financing_involvement,none,not_applicable,"WE nor any agent or affiliate offers direct or indirect financing to you, guarantees any note, lease or obligation of yours. || No payments will be received by US from any person for the placement of financing with such person.",1
S1178,National Property Inspections,2018,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"WE nor any agent ^or affiliate offers direct or indirect financing to you, ;guarantees any note, lease or obligation of yours. || No payments will be received by US from any person for the placement of financing with such person.",1
S1178,National Property Inspections,2021,1,CONSENSUS,1,2,1,NASAA,lender_referral,third_party,other,"WE may provide you with information about potential sources for financing. || However, we have no written agreements with any financing provider. || No payments will be received by us from any person for the placement of financing with such person.",0
S1178,National Property Inspections,2022,0,CONSENSUS,1,2,1,NASAA,no_financing_involvement,none,not_applicable,"We and our affiliates do not offer direct or indirect financing. || Neither we nor our affiliate will guarantee your note, lease, or obligation.",1
S1178,National Property Inspections,2023,0,CONSENSUS,1,5,1,NASAA,no_financing_involvement,none,not_applicable,"We and our affiliates do not offer direct or indirect financing. || Neither we nor our affiliate will guarantee your note, lease, or obligation.",1
S1178,National Property Inspections,2024,0,CONSENSUS,1,8,1,MN | NASAA | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We and our affiliates do not offer direct or indirect financing. || Neither we nor our affiliate will guarantee your note, lease, or obligation.",1
S1178,National Property Inspections,2025,0,CONSENSUS,1,4,1,MN | NASAA | NASAA_NON_SBA | WI,no_financing_involvement,none,not_applicable,"We and our affiliates do not offer direct or indirect financing. || Neither we nor our affiliate will guarantee your note, lease, or obligation.",1
S1180,Native Grill and Wings,2023,1,CONSENSUS,1,1,1,NASAA,passive_sba_directory_access,third_party,other,"We do not offer any direct or indirect financing for any fee. || We do not guarantee any of your notes, leases or other obligations. || We are on the Small Business Administration approved franchise registry.",0
U_c329a09d,"Native New Yorker Franchising, LLC",2014,1,CONSENSUS,1,1,1,CA,passive_sba_directory_access,third_party,other,"We do not offer any direct or indirect financing for any fee || We do not guarantee any of your notes, leases or other obligations || We are on the Small Business Administration approved franchise registry",1
S5657,Natural Awakenings,2016,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing to you. || We do not guarantee your note, lease or other obligations to third parties.",1
S5657,Natural Awakenings,2017,2,CONSENSUS,1,1,1,CA,seller_fee_financing | promissory_note,franchisor,fee,"We offer direct or indirect financing of up to 50% of the initial fee ($24,750) to you. || NAPC will finance up to 50% of the initial franchise fee ($24,750) over a 3-year period ... using the standard form Promissory Note || NAPC does not discount and sell these notes to a third party.",1
S5657,Natural Awakenings,2020,2,CONSENSUS,1,1,1,MN,initial_fee_installment,franchisor,fee,"We offer qualified franchisees the opportunity to pay part of the Initial Franchise Fee in installments. || Other than for the Initial Franchise Fee, we do not offer direct or indirect financing. || We have the right to sell, assign, transfer or grant a security interest in the Promissory Note and any amounts you owe to us and to delegate the right to collect such amounts to third parties.",1
S5657,Natural Awakenings,2021,2,CONSENSUS,1,1,1,MN,initial_fee_installment,franchisor,fee,"We offer qualified franchisees the opportunity to pay part of the Initial Franchise Fee in installments. || Other than for the Initial Franchise Fee, we do not offer direct or indirect financing. We do not guarantee your note, lease or other obligations. || we retain the right to sell, assign, transfer or grant a security interest in the Promissory Note and any amounts you owe to us and to delegate the right to collect such amounts to third parties.",1
S5657,Natural Awakenings,2024,2,CONSENSUS,1,2,2,MN | NASAA,initial_fee_installment,franchisor,fee,"We offer qualified franchisees the opportunity to pay part of the Initial Franchise Fee in installments. || Other than the Initial Franchise Fee, we do not offer direct or indirect financing. We do not guarantee your note, lease or other obligations. || we retain the right to sell, assign, transfer or grant a security interest in the Promissory Note and any amounts you owe to us and to delegate the right to collect such amounts to third parties.",1
U_43b49e5e,Natural Life Franchise Corp,2024,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee any of your notes, leases or obligations.",1
U_47076bc1,Natural Life Wellness Begins Here,2024,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee any of your notes, leases or obligations.",1
S1181,NaturaLawn of America,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S1181,NaturaLawn of America,2024,0,CONSENSUS,1,2,1,MN | NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S1181,NaturaLawn of America,2025,0,CONSENSUS,1,2,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
U_620820f3,"Nature Republic FC, LLC",2018,0,CONSENSUS,1,3,2,CA,no_financing_involvement,none,not_applicable,"We do not offer, either directly or indirectly, any financing arrangements to you || We do not guarantee your notes, leases or other obligations",1
S1184,Nature's Table Cafe,2022,0,CONSENSUS,1,2,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer, either directly or indirectly, any financing arrangements to you. || We do not guarantee your notes, leases or other obligations.",1
S1184,Nature's Table Cafe,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer, either directly or indirectly, any financing arrangements to you. || We do not guarantee your notes, leases or other obligations.",1
S2501,Nautical Boat Club,2022,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not currently offer you any direct or indirect financing, nor do we receive any payments from any person offering financing to or arranging financing for a prospective Nautical Boat Club franchisee. || We are not affiliated with any of the lenders and do not receive compensation from them as a result of this financing. || We do not guarantee your note, lease or any other financial obligation.",0
S2501,Nautical Boat Club,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not currently offer you any direct or indirect financing, nor do we receive any payments from any person offering financing to or arranging financing for a prospective Nautical Boat Club franchisee. || We do not guarantee your note, lease or any other financial obligation.",0
S2501,Nautical Boat Club,2024,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not currently offer you any direct or indirect financing, nor do we receive any payments from any person offering financing to or arranging financing for a prospective Nautical Boat Club franchisee. || We do not guarantee your note, lease or any other financial obligation.",0
S2501,Nautical Boat Club,2025,0,CONSENSUS,1,2,2,NASAA,no_financing_involvement,none,not_applicable,"We do not currently offer you any direct or indirect financing, nor do we receive any payments from any person offering financing to or arranging financing for a prospective Nautical Boat Club franchisee. || We do not guarantee your note, lease or any other financial obligation.",0
S2501,Nautical Boat Club,2026,0,CONSENSUS,1,2,1,NASAA | WI,no_financing_involvement,none,not_applicable,"We do not currently offer you any direct or indirect financing, nor do we receive any payments from any person offering financing to or arranging financing for a prospective Nautical Boat Club franchisee. || We do not guarantee your note, lease or any other financial obligation.",0
S6213,Nautical Bowls,2020,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, and we do not guarantee your notes, leases, or other obligations.",1
S6213,Nautical Bowls,2022,0,CONSENSUS,1,2,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, and we do not guarantee your notes, leases, or other obligations.",1
S6213,Nautical Bowls,2023,0,CONSENSUS,1,2,2,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, and we do not guarantee your notes, leases, or other obligations.",1
S6213,Nautical Bowls,2024,0,CONSENSUS,1,2,1,MN | NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, and we do not guarantee your notes, leases, or other obligations.",1
S6213,Nautical Bowls,2025,0,CONSENSUS,1,1,1,WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, and we do not guarantee your notes, leases, or other obligations.",0
U_294291b5,"Navis Pack & Ship, Handle With Care Packaging Store and Pak Mail Freight",2022,1,CONSENSUS,1,1,1,NASAA_NON_SBA,sba_access_facilitation,third_party,other,"You may be eligible for expedited and streamlined SBA loan processing. || Neither we nor any agent or affiliate offers direct or indirect financing to you or guarantees any of your notes, leases or obligations.",0
U_294291b5,"Navis Pack & Ship, Handle With Care Packaging Store and Pak Mail Freight",2023,0,CONSENSUS,1,3,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate offers direct or indirect financing to you or guarantees any of your notes, leases or obligations. || You may be eligible for expedited and streamlined SBA loan processing.",0
U_294291b5,"Navis Pack & Ship, Handle With Care Packaging Store and Pak Mail Freight",2024,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate offers direct or indirect financing to you or guarantees any of your notes, leases or obligations.",1
U_294291b5,"Navis Pack & Ship, Handle With Care Packaging Store and Pak Mail Freight",2025,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate offers direct or indirect financing to you or guarantees any of your notes, leases or obligations.",1
U_294291b5,"Navis Pack & Ship, Handle With Care Packaging Store and Pak Mail Freight",2026,1,CONSENSUS,1,2,1,NASAA_NON_SBA,passive_sba_directory_access,third_party,other,"Neither we nor any agent or affiliate offers direct or indirect financing to you or guarantees any of your notes, leases or obligations. || You may be eligible for expedited and streamlined SBA loan processing through the SBA's Franchise Registry Program, www.franchiseregistry.com.",0
S8225,Naz's Halal Food,2025,0,CONSENSUS,1,3,1,MN | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or other obligations.",1
S8225,Naz's Halal Food,2026,0,CONSENSUS,1,2,2,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or other obligations.",0
U_da808905,"Neapolitan Express Franchise, LLC",2015,1,CONSENSUS,1,1,1,CA,third_party_equipment_leasing,third_party,equipment,"We do not offer direct or indirect financing, nor do we guarantee your obligations || we will require you to lease your Approved Vehicle from Neapolitan Trucking || The payments will be to Neapolitan Trucking on a monthly basis over a term of seven (7) years",1
U_4e31cd67,Neat Method,2022,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",0
U_4e31cd67,Neat Method,2024,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
U_4e31cd67,Neat Method,2025,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
U_4e31cd67,Neat Method,2026,0,CONSENSUS,1,1,1,WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
U_e8e59809,Neaumixfit Franchise LLC,2021,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing for any amount due under the Franchise Agreement or Area Development Agreement. || We do not guarantee your note, lease or any other obligation.",1
U_e8e59809,Neaumixfit Franchise LLC,2022,0,CONSENSUS,1,2,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing for any amount due under the Franchise Agreement or Area Development Agreement. || We do not guarantee your note, lease or any other obligation.",1
U_74c868ce,NECTIR Inc,2014,4,CONSENSUS,1,1,1,CA,accounts_receivable_working_capital_loan,franchisor,working_capital,"We may extend this funding for a longer period for specific client billings based our evaluation of the client-s particular account history, activity and creditworthiness || We use the client billings as security to obtain a line of credit to fund the NECTIR employee payroll, however you are ultimately responsible for payment of invoices owed by your clients || Neither we nor our affiliate currently offers, directly or indirectly, any financing arrangements to any franchisee",1
S2484,Neehee's Restaurant,2024,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease, or obligation.",1
S2484,Neehee's Restaurant,2025,0,CONSENSUS,1,2,1,NASAA | WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation.",0
U_c8d0ad98,"Negranti Franchising, LLC",2024,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any note, lease, or obligation on your behalf.",1
U_de47e78b,"Nekter Franchise, Inc",2015,0,CONSENSUS,1,3,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We do not guaranty your note, lease or obligation",1
S1187,Nekter Juice Bar,2022,0,CONSENSUS,1,2,1,NASAA | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guaranty your note, lease or obligation.",1
S1187,Nekter Juice Bar,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guaranty your note, lease or obligation.",1
S1187,Nekter Juice Bar,2024,0,CONSENSUS,1,3,1,MN | NASAA | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guaranty your note, lease or obligation.",1
S1187,Nekter Juice Bar,2025,0,CONSENSUS,1,2,1,MN | NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guaranty your note, lease or obligation.",1
S4790,Network In Action,2017,0,CONSENSUS,1,3,3,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your notes, leases or other obligations.",1
S4790,Network In Action,2018,2,CONSENSUS,1,1,1,CA,initial_fee_installment,franchisor,fee,"If we choose to extend financing to you, it will be limited to 90% of your Franchise Fee. || We will act as your lender. || The promissory note you will be required to sign is included as Exhibit J to this Disclosure Document. || We are free to sell, assign or discount these promissory notes to third parties.",1
S4790,Network In Action,2021,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S4790,Network In Action,2022,2,CONSENSUS,1,2,1,NASAA,seller_fee_financing,franchisor,fee,"If we choose to extend financing to you, it will be limited to 90% of your Franchise Fee. || We will act as your lender and you will be required to sign a promissory note. || we reserve the right to do so. In the event we sell, assign or discount the promissory note to a third party, you may lose all of your defenses against us, as a result.",0
S4790,Network In Action,2023,2,CONSENSUS,1,2,2,NASAA,seller_fee_financing,franchisor,fee,"If we choose to extend financing to you, it will be limited to 50% of your Franchise Fee. We will act as your lender and you will be required to sign a promissory note. || Although it is not our current practice or intent to sell, assign or discount the promissory note to a third party, we reserve the right to do so. || We do not arrange for financing from other sources. We do not guarantee your notes, leases or other obligations.",0
S4790,Network In Action,2024,2,CONSENSUS,1,4,1,MN | NASAA,seller_fee_financing,franchisor,fee,"If we choose to extend financing to you, it will be limited to 50% of your Franchise Fee. We will act as your lender and you will be required to sign a promissory note. || Although it is not our current practice or intent to sell, assign or discount the promissory note to a third party, we reserve the right to do so. || We do not arrange for financing from other sources. We do not guarantee your notes, leases or other obligations.",1
S4790,Network In Action,2025,2,CONSENSUS,1,3,1,MN | NASAA,seller_fee_financing,franchisor,fee,"If you are unable to qualify for financing from a third party lender, and if we choose to extend financing to you, it will be limited to 50% of your Franchise Fee. || We will act as your lender and you will be required to sign a promissory note. || Although it is not our current practice or intent to sell, assign or discount the promissory note to a third party, we reserve the right to do so.",1
S4790,Network In Action,2026,2,CONSENSUS,1,1,1,WI,seller_fee_financing,franchisor,fee,"limited to 50% of your Franchise Fee. || We will act as your lender and you will be required to sign a promissory note. || Although it is not our current practice or intent to sell, assign or discount the promissory note to a third party, we reserve the right to do so. || We do not arrange for financing from other sources. We do not guarantee your notes, leases or other obligations.",0
U_9134789f,NEUAGE HEALTH + WELLNESS,2025,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation.",1
S5358,"Neurosculpting Institute Franchising, LLC",2016,2,CONSENSUS,1,1,1,CA,initial_fee_installment,franchisor,fee,We currently offer financing of your initial franchise fees || pursuant to the terms of a promissory note || We will not sell or assign your promissory note || neither we nor any agent or affiliate offer direct or indirect financing to you,1
S5358,"Neurosculpting Institute Franchising, LLC",2022,2,CONSENSUS,1,2,1,NASAA | NASAA_NON_SBA,initial_fee_installment,franchisor,fee,"We currently offer financing of your initial franchise fee. || If you choose to finance your initial franchise fee of $7,500, you will pay equal monthly installments over a period of two to 10 months... || We will not sell or assign your promissory note.",0
U_48fee2e8,New Again Houses,2024,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations.",1
U_48fee2e8,New Again Houses,2025,0,CONSENSUS,1,2,1,NASAA_NON_SBA | WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations.",1
U_48fee2e8,New Again Houses,2026,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations.",1
U_fb190206,New Creations,2023,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any debts, leases or other obligations for you.",0
U_fb190206,New Creations,2024,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any debts, leases or other obligations for you.",0
S4451,New Creations,2025,0,CONSENSUS,1,1,1,WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any debts, leases or other obligations for you.",0
U_fb190206,New Creations,2025,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any debts, leases or other obligations for you.",0
U_8a2a55d0,NEW HORIZONS FRANCHISING GROUP INC,2015,2,CONSENSUS,1,1,1,MN,initial_fee_installment,franchisor,fee,"we may finance up to 50% of the initial franchise fee payable by a startup or conversion franchisee at an APR of 10% (or the highest rate permitted by law, whichever is lower), using our standard form initial franchise fee promissory note || Although we have no present plans to do so, we may sell these notes at a discount to a third party who may be immune under the law to any defenses to payment you may have against us. || Neither we nor any agent or affiliate of ours guarantees any note, lease or obligation that you may enter into with a third party.",1
U_9e033fca,New Life Assited Living New York,2025,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations.",1
S8214,New Mom School,2024,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations.",1
S8214,New Mom School,2025,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations.",1
U_f4a00bc8,"New Orleans Brew, LLC",2017,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"Franchisor does not offer direct or indirect financing. || Franchisor does not guarantee Franchisee’s note, lease, or obligation.",1
U_f4a00bc8,"New Orleans Brew, LLC",2018,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"Franchisor does not offer direct or indirect financing. || Franchisor does not guarantee Franchisee’s note, lease, or obligation.",1
U_dddd9606,New York,2022,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We will not guarantee any note, lease, or other obligation.",1
U_dddd9606,New York,2023,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We will not guarantee any note, lease, or other obligation.",1
U_dddd9606,New York,2024,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We will not guarantee any note, lease, or other obligation.",1
U_dddd9606,New York,2025,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We will not guarantee any note, lease, or other obligation.",1
U_dddd9606,New York,2026,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We will not guarantee any note, lease, or other obligation.",1
U_d137b4ca,New York Fries,2022,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate of ours offers direct or indirect financing to you, guarantees any note, lease or obligation of yours.",0
U_d137b4ca,New York Fries,2023,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate of ours offers direct or indirect financing to you, guarantees any note, lease or obligation of yours.",1
U_d137b4ca,New York Fries,2024,0,CONSENSUS,1,2,1,MN | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate of ours offers direct or indirect financing to you, guarantees any note, lease or obligation of yours.",1
U_d137b4ca,New York Fries,2025,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate of ours offers direct or indirect financing to you, guarantees any note, lease or obligation of yours.",0
U_ab6915e6,New York's Upper Crust Pizza Franchising Company,2015,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We do not guarantee your note, lease or obligation",1
U_90ae925a,Newk's Eatery,2021,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, nor do we guaranty your notes, leases or other obligations, but we may decide to offer indirect financing in the future.",1
U_90ae925a,Newk's Eatery,2022,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, nor do we guaranty your notes, leases or other obligations, but we may decide to offer indirect financing in the future.",1
U_90ae925a,Newk's Eatery,2023,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, nor do we guaranty your notes, leases or other obligations, but we may decide to offer indirect financing in the future.",1
U_90ae925a,Newk's Eatery,2024,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, nor do we guaranty your notes, leases or other obligations, but we may decide to offer indirect financing in the future.",1
U_90ae925a,Newk's Eatery,2025,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, nor do we guaranty your notes, leases or other obligations, but we may decide to offer indirect financing in the future.",1
S1191,Newk's Eatery,2026,0,CONSENSUS,1,1,1,WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, nor do we guaranty your notes, leases or other obligations, but we may decide to offer indirect financing in the future.",1
U_90ae925a,Newk's Eatery,2026,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, nor do we guaranty your notes, leases or other obligations, but we may decide to offer indirect financing in the future.",1
U_96df4ca1,"NewPoint Franchisor, LLC",2014,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing to you || We do not guaranty your notes, leases, or other obligations",1
U_e49792f4,NexGenEsis Healthcare,2023,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
U_e49792f4,NexGenEsis Healthcare,2024,0,CONSENSUS,1,3,1,MN | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
U_e49792f4,NexGenEsis Healthcare,2025,0,CONSENSUS,1,3,1,MN | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S2421,Next Day Access,2024,2,CONSENSUS,1,1,1,MN,initial_fee_installment | additional_territory_financing | lender_referral | discretionary_financial_assistance_instrument_unspecified,franchisor | third_party,fee | other,"we may agree to finance up to 50% of the Initial Franchise Fee for qualified prospective franchisees who are awarded a franchise under specified terms and conditions || We may, in limited circumstances, agree to finance a portion of any expansion fee for qualified franchisees at an 10% interest rate under specified terms and conditions. || We may sell, assign or discount any promissory note or other obligation arising out of the Franchise Agreement to a third-party. || We do not guarantee your obligations to third parties.",1
S2421,Next Day Access,2025,2,CONSENSUS,1,1,1,MN,initial_fee_installment | additional_territory_financing,franchisor,fee,"we may agree to finance up to 50% of the Initial Franchise Fee for qualified prospective franchisees who are awarded a franchise under specified terms and conditions. || If we agree to finance a portion of the Initial Franchise Fee, you must sign a promissory note when you sign the Franchise Agreement. || We may, in limited circumstances, agree to finance a portion of any expansion fee for qualified franchisees at an 10% interest rate under specified terms and conditions. || We may sell, assign or discount any promissory note or other obligation arising out of the Franchise Agreement to a third-party. || We do not guarantee your obligations to third parties.",1
S2421,Next Day Access,2026,2,CONSENSUS,1,1,1,WI,initial_fee_installment | additional_territory_financing,franchisor,fee,"we may agree to finance up to 50% of the Initial Franchise Fee for qualified prospective franchisees || If we agree to finance a portion of the Initial Franchise Fee, you must sign a promissory note || We may, in limited circumstances, agree to finance a portion of any expansion fee || We may sell, assign or discount any promissory note or other obligation arising out of the Franchise Agreement to a third-party.",0
U_75134044,Next Step Franchising Inc,2016,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,We do not offer direct or indirect financing || We do not guarantee your note lease or other obligation,1
